loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti
4000,4000,4000.0,36,10.37,129.77,B,B3,8,RENT,54000.0,Verified,Jan-11,Charged Off,debt_consolidation,15.58
6000,6000,5950.0,36,5.42,180.96,A,A1,10,OWN,95000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,8.32
12000,12000,11975.0,36,10.0,387.21,B,B2,1,MORTGAGE,85000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,17.83
5000,5000,4975.0,60,7.29,99.7,A,A4,10,RENT,31000.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,6.77
4000,4000,4000.0,36,7.29,124.04,A,A4,1,MORTGAGE,58000.0,Not Verified,Jan-11,Fully Paid,car,21.27
5000,5000,5000.0,36,7.29,155.05,A,A4,1,RENT,16800.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,9.5
6250,6250,6233.993329,36,5.79,189.55,A,A2,2,MORTGAGE,46500.0,Verified,Jan-11,Fully Paid,small_business,3.33
7000,7000,6500.0,36,10.74,228.32,B,B4,10,MORTGAGE,73000.0,Not Verified,Jan-11,Charged Off,debt_consolidation,17.24
10000,10000,10000.0,36,16.4,353.55,E,E1,4,RENT,100000.0,Verified,Jan-11,Fully Paid,credit_card,7.94
16000,16000,16000.0,36,14.54,551.05,D,D1,4,RENT,68500.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,18.64
25000,25000,24975.0,60,20.85,674.23,G,G3,10,MORTGAGE,138000.0,Verified,Jan-11,Fully Paid,debt_consolidation,13.15
9500,9500,9500.0,36,7.29,294.6,A,A4,8,RENT,96000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,21.25
20000,20000,19975.0,60,18.99,518.71,F,F3,10,MORTGAGE,91000.0,Verified,Jan-11,Fully Paid,debt_consolidation,11.71
13500,13500,13483.93561,36,6.92,416.35,A,A3,1,RENT,57000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,10.57
11200,11200,11183.99336,36,5.79,339.67,A,A2,1,RENT,45600.0,Source Verified,Jan-11,Fully Paid,credit_card,17.5
3600,3600,3575.0,36,10.0,116.17,B,B2,3,RENT,54250.0,Verified,Jan-11,Fully Paid,debt_consolidation,14.29
4900,4900,4400.0,36,12.68,164.35,C,C1,1,RENT,36504.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,16.83
16000,16000,16000.0,60,12.68,361.44,C,C1,8,MORTGAGE,100000.0,Not Verified,Jan-11,Fully Paid,credit_card,13.01
4000,4000,4000.0,36,14.54,137.77,D,D1,2,OWN,14000.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,11.14
2400,2400,2400.0,36,12.68,80.5,C,C1,1,RENT,12000.0,Verified,Jan-11,Fully Paid,debt_consolidation,7.0
20000,20000,19500.0,36,14.17,685.21,C,C5,7,RENT,110000.0,Verified,Jan-11,Fully Paid,small_business,16.93
15000,15000,14500.0,36,10.37,486.62,B,B3,4,MORTGAGE,67000.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,12.57
14400,14400,14400.0,36,7.66,448.99,A,A5,1,MORTGAGE,82000.0,Source Verified,Jan-11,Fully Paid,home_improvement,13.1
16000,16000,16000.0,36,16.77,568.62,E,E2,4,RENT,50000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,12.96
18250,18250,17724.42765,36,11.11,598.44,B,B5,10,MORTGAGE,96000.0,Verified,Jan-11,Fully Paid,debt_consolidation,26.26
2100,2100,2100.0,36,17.14,75.02,E,E3,10,RENT,60000.0,Source Verified,Jan-11,Charged Off,debt_consolidation,3.42
12000,12000,12000.0,60,12.68,271.08,C,C1,5,RENT,67380.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,18.2
5700,5700,5700.0,36,7.66,177.73,A,A5,10,RENT,46000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,7.46
13000,13000,12925.0,36,9.63,417.22,B,B1,9,RENT,50400.0,Verified,Jan-11,Fully Paid,debt_consolidation,17.79
1000,1000,1000.0,36,10.37,32.45,B,B3,10,RENT,51298.2,Source Verified,Jan-11,Fully Paid,other,8.09
9000,9000,9000.0,60,16.77,222.57,E,E2,10,MORTGAGE,52425.0,Verified,Jan-11,Fully Paid,debt_consolidation,15.59
20000,20000,19475.0,36,10.74,652.32,B,B4,5,MORTGAGE,94976.0,Verified,Jan-11,Fully Paid,debt_consolidation,21.11
10000,10000,9975.0,36,7.66,311.8,A,A5,1,RENT,110000.0,Verified,Jan-11,Fully Paid,major_purchase,9.17
7350,7350,7350.0,36,7.66,229.18,A,A5,10,OWN,22000.0,Source Verified,Jan-11,Charged Off,other,14.95
15000,15000,15000.0,60,13.43,344.61,C,C3,10,MORTGAGE,43000.0,Source Verified,Jan-11,Charged Off,small_business,16.94
1500,1500,1500.0,36,10.37,48.67,B,B3,1,RENT,36000.0,Source Verified,Jan-11,Fully Paid,credit_card,5.6
12000,12000,12000.0,36,7.66,374.16,A,A5,4,RENT,68000.0,Source Verified,Jan-11,Fully Paid,other,14.45
9000,9000,9000.0,36,7.29,279.09,A,A4,10,MORTGAGE,88560.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,17.33
7000,7000,6925.0,36,7.29,217.07,A,A4,4,RENT,84175.0,Verified,Jan-11,Fully Paid,debt_consolidation,8.0
18000,18000,17975.0,60,17.88,455.91,E,E5,5,RENT,50000.0,Verified,Jan-11,Fully Paid,debt_consolidation,13.94
8000,8000,7975.0,36,10.37,259.53,B,B3,3,MORTGAGE,120000.0,Verified,Jan-11,Fully Paid,small_business,11.32
10000,10000,10000.0,36,7.66,311.8,A,A5,10,MORTGAGE,83000.0,Not Verified,Jan-11,Fully Paid,small_business,26.15
15000,15000,14500.0,36,15.65,524.77,D,D4,1,RENT,80000.0,Verified,Jan-11,Fully Paid,credit_card,4.23
10000,10000,9975.0,60,10.74,216.13,B,B4,4,MORTGAGE,100000.0,Source Verified,Jan-11,Charged Off,small_business,8.33
8000,8000,8000.0,36,9.63,256.76,B,B1,2,MORTGAGE,44000.0,Verified,Jan-11,Fully Paid,credit_card,11.32
20000,20000,19500.0,36,10.74,652.32,B,B4,1,RENT,104000.0,Verified,Jan-11,Fully Paid,debt_consolidation,11.17
10000,10000,9975.0,36,10.0,322.68,B,B2,2,RENT,75000.0,Source Verified,Jan-11,Fully Paid,small_business,4.59
8400,8400,8400.0,36,7.29,260.49,A,A4,2,RENT,49872.0,Not Verified,Jan-11,Fully Paid,wedding,14.56
10000,10000,9975.0,36,7.29,310.1,A,A4,10,MORTGAGE,73000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,17.41
4000,4000,3594.04,36,13.8,136.33,C,C4,1,RENT,12000.0,Verified,Jan-11,Charged Off,debt_consolidation,13.3
20000,20000,19975.0,36,18.25,725.56,F,F1,7,RENT,62000.0,Verified,Jan-11,Charged Off,debt_consolidation,16.95
3600,3600,3600.0,60,14.91,85.48,D,D2,3,RENT,43000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,3.04
25000,25000,24475.0,36,10.74,815.4,B,B4,10,MORTGAGE,155000.0,Verified,Jan-11,Fully Paid,debt_consolidation,12.4
7000,7000,6975.0,60,11.11,152.59,B,B5,2,OWN,36000.0,Source Verified,Jan-11,Charged Off,debt_consolidation,8.2
14250,14250,14250.0,36,7.66,444.32,A,A5,5,RENT,119000.0,Verified,Jan-11,Fully Paid,credit_card,23.03
12000,12000,11975.0,60,10.0,254.97,B,B2,10,OWN,60000.0,Verified,Jan-11,Fully Paid,debt_consolidation,24.14
7000,7000,7000.0,60,10.74,151.3,B,B4,2,MORTGAGE,42000.0,Verified,Jan-11,Fully Paid,car,17.57
25000,25000,25000.0,36,17.14,893.07,E,E3,4,MORTGAGE,100000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,20.54
6000,6000,6000.0,60,7.29,119.63,A,A4,7,MORTGAGE,130000.0,Verified,Jan-11,Fully Paid,small_business,7.76
20000,20000,19975.0,36,18.62,729.29,F,F2,1,RENT,62000.0,Verified,Jan-11,Charged Off,debt_consolidation,12.62
9000,9000,8975.0,36,10.0,290.41,B,B2,3,RENT,74000.0,Verified,Jan-11,Fully Paid,debt_consolidation,13.61
10000,10000,9925.0,36,5.79,303.27,A,A2,10,MORTGAGE,79000.0,Verified,Jan-11,Fully Paid,medical,5.18
15000,15000,14500.0,36,10.0,484.01,B,B2,8,RENT,108000.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,11.09
16000,16000,15932.44246,36,6.54,490.68,A,A4,5,MORTGAGE,40000.0,Verified,Jan-11,Fully Paid,debt_consolidation,7.76
25000,25000,25000.0,36,13.8,852.02,C,C4,3,MORTGAGE,140000.0,Verified,Jan-11,Fully Paid,home_improvement,18.05
4000,4000,4000.0,36,10.74,130.47,B,B4,1,MORTGAGE,26400.0,Source Verified,Jan-11,Fully Paid,car,19.36
10000,10000,10000.0,60,14.91,237.43,D,D2,5,MORTGAGE,50000.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,17.42
6400,6400,6375.0,36,11.11,209.87,B,B5,10,MORTGAGE,30000.0,Verified,Jan-11,Fully Paid,debt_consolidation,7.08
18000,18000,17950.0,60,14.91,427.37,D,D2,5,RENT,82400.0,Verified,Jan-11,Fully Paid,debt_consolidation,10.37
5600,5600,5600.0,36,11.11,183.63,B,B5,1,RENT,35000.0,Not Verified,Jan-11,Fully Paid,major_purchase,4.63
12500,12500,12500.0,36,13.43,423.77,C,C3,1,MORTGAGE,58000.0,Source Verified,Jan-11,Fully Paid,credit_card,10.76
20000,20000,19975.0,60,16.77,494.59,E,E2,5,MORTGAGE,170000.0,Verified,Jan-11,Fully Paid,debt_consolidation,9.2
6000,6000,6000.0,60,13.06,136.71,C,C2,1,MORTGAGE,45100.0,Not Verified,Jan-11,Charged Off,debt_consolidation,2.31
5000,5000,5000.0,60,10.37,107.15,B,B3,10,MORTGAGE,77000.0,Not Verified,Jan-11,Charged Off,other,13.36
6500,6500,6475.0,60,15.65,156.87,D,D4,2,MORTGAGE,85000.0,Source Verified,Jan-11,Fully Paid,major_purchase,13.69
8000,8000,7975.0,60,12.68,180.72,C,C1,5,RENT,80000.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,11.04
10000,10000,10000.0,60,18.62,257.32,F,F2,9,RENT,46880.0,Verified,Jan-11,Fully Paid,debt_consolidation,8.63
25000,25000,25000.0,36,19.74,925.79,F,F5,1,MORTGAGE,165000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,13.02
20000,20000,20000.0,36,14.91,692.43,D,D2,10,MORTGAGE,104000.0,Verified,Jan-11,Fully Paid,debt_consolidation,6.57
15600,15600,15550.0,60,16.77,385.78,E,E2,8,MORTGAGE,85000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,9.49
7000,7000,6975.0,36,13.43,237.32,C,C3,3,RENT,45000.0,Not Verified,Jan-11,Fully Paid,major_purchase,11.68
14400,14400,14375.0,36,10.37,467.16,B,B3,6,RENT,94500.0,Verified,Jan-11,Fully Paid,debt_consolidation,4.55
3250,3250,3250.0,36,10.0,104.87,B,B2,9,MORTGAGE,42000.0,Source Verified,Jan-11,Fully Paid,credit_card,23.06
4000,4000,4000.0,36,6.92,123.37,A,A3,6,RENT,50000.0,Not Verified,Jan-11,Fully Paid,moving,14.76
17500,17500,17500.0,60,15.28,418.91,D,D3,6,RENT,35000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,18.38
4000,4000,3975.0,36,6.92,123.37,A,A3,4,RENT,27996.0,Source Verified,Jan-11,Fully Paid,major_purchase,18.6
1475,1475,1475.0,36,5.79,44.74,A,A2,1,RENT,101000.0,Not Verified,Jan-11,Fully Paid,credit_card,10.3
2500,2500,2500.0,36,10.37,81.11,B,B3,10,MORTGAGE,57744.0,Not Verified,Jan-11,Fully Paid,home_improvement,15.77
7000,7000,6975.0,60,11.11,152.59,B,B5,5,MORTGAGE,72504.0,Verified,Jan-11,Fully Paid,debt_consolidation,13.9
10000,10000,10000.0,60,12.68,225.9,C,C1,3,MORTGAGE,60000.0,Verified,Jan-11,Fully Paid,debt_consolidation,24.92
6000,6000,5900.0,60,11.11,130.79,B,B5,10,MORTGAGE,70000.0,Verified,Jan-11,Fully Paid,debt_consolidation,7.32
13500,13500,13336.60241,60,10.74,291.78,B,B4,10,MORTGAGE,41000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,24.03
10000,10000,10000.0,36,7.66,311.8,A,A5,1,RENT,49500.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,9.19
5000,5000,5000.0,60,10.74,108.07,B,B4,1,RENT,21600.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,15.89
14400,14400,14400.0,60,14.91,341.9,D,D2,10,MORTGAGE,70000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,16.46
9200,9200,9200.0,36,13.43,311.9,C,C3,10,MORTGAGE,64260.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,22.0
24000,24000,23950.0,60,16.4,588.75,E,E1,6,MORTGAGE,90000.0,Verified,Jan-11,Charged Off,credit_card,11.64
6600,6600,6075.0,36,12.68,221.37,C,C1,1,RENT,21600.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,10.72
22000,22000,21948.98471,36,8.88,698.37,B,B1,10,MORTGAGE,90000.0,Verified,Jan-11,Fully Paid,debt_consolidation,9.67
12000,12000,12000.0,36,10.36,389.24,B,B5,5,MORTGAGE,124000.0,Verified,Jan-11,Fully Paid,debt_consolidation,11.92
20000,20000,19973.53284,36,6.91,616.72,A,A5,5,MORTGAGE,68670.0,Verified,Jan-11,Fully Paid,debt_consolidation,11.46
18000,18000,18000.0,36,6.54,552.01,A,A4,4,RENT,45996.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,24.84
15000,15000,14975.0,60,15.95,364.38,E,E1,4,RENT,70000.0,Source Verified,Jan-11,Charged Off,small_business,6.17
22650,22650,22625.0,36,6.91,698.44,A,A5,10,RENT,69600.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,13.43
12200,12200,12175.0,60,13.35,279.78,C,C4,10,RENT,42000.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,23.29
9000,9000,8984.022745,36,6.54,276.01,A,A4,3,MORTGAGE,71352.0,Not Verified,Jan-11,Fully Paid,credit_card,7.97
11200,11200,11200.0,60,13.35,256.85,C,C4,5,OWN,40500.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,11.47
9250,9250,8700.0,36,9.62,296.83,B,B3,4,MORTGAGE,44500.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,19.69
8000,8000,7975.0,36,9.25,255.33,B,B2,2,RENT,60400.0,Not Verified,Jan-11,Fully Paid,credit_card,18.6
7000,7000,6984.022655,36,6.54,214.68,A,A4,6,MORTGAGE,57000.0,Source Verified,Jan-11,Fully Paid,home_improvement,17.73
3000,3000,3000.0,36,16.32,105.95,E,E2,4,RENT,78000.0,Source Verified,Jan-11,Fully Paid,moving,14.75
15000,15000,15000.0,36,6.54,460.01,A,A4,10,MORTGAGE,27500.0,Verified,Jan-11,Fully Paid,small_business,14.36
5000,5000,5000.0,60,9.25,104.4,B,B2,10,MORTGAGE,75000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,22.46
16000,16000,15975.0,60,12.61,360.87,C,C2,2,MORTGAGE,58000.0,Source Verified,Jan-11,Fully Paid,other,17.69
12000,12000,12000.0,36,10.36,389.24,B,B5,5,RENT,43200.0,Source Verified,Jan-11,Fully Paid,major_purchase,23.06
5000,5000,4975.0,36,9.99,161.32,B,B4,1,RENT,43000.0,Source Verified,Jan-11,Fully Paid,small_business,19.23
17150,17150,17100.0,60,9.62,361.19,B,B3,10,RENT,58000.0,Verified,Jan-11,Fully Paid,credit_card,12.52
6000,6000,5932.46542,36,10.36,194.62,B,B5,4,RENT,37000.0,Verified,Jan-11,Fully Paid,medical,22.28
10000,10000,9975.0,36,9.99,322.63,B,B4,5,RENT,56448.0,Verified,Jan-11,Fully Paid,debt_consolidation,14.05
25000,25000,24950.0,60,12.98,568.58,C,C3,10,MORTGAGE,102408.0,Verified,Jan-11,Fully Paid,credit_card,3.47
6000,6000,6000.0,60,14.83,142.21,D,D3,5,RENT,70000.0,Not Verified,Jan-11,Fully Paid,wedding,21.21
4500,4500,4500.0,36,12.23,149.96,C,C1,10,RENT,54396.0,Verified,Jan-11,Fully Paid,debt_consolidation,22.24
6000,6000,6000.0,60,12.61,135.33,C,C2,1,MORTGAGE,45000.0,Source Verified,Jan-11,Fully Paid,home_improvement,4.32
12500,12500,12500.0,60,13.35,286.66,C,C4,3,MORTGAGE,78000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,17.88
25000,25000,24950.0,60,13.72,578.09,C,C5,10,MORTGAGE,144000.0,Verified,Jan-11,Charged Off,debt_consolidation,13.51
4550,4550,4550.0,36,13.72,154.9,C,C5,4,RENT,20664.0,Verified,Jan-11,Fully Paid,vacation,20.94
9800,9800,9775.0,36,6.17,298.9,A,A3,1,RENT,53500.0,Source Verified,Jan-11,Fully Paid,credit_card,16.08
9000,9000,9000.0,36,14.09,308.0,D,D1,1,RENT,75000.0,Verified,Jan-11,Fully Paid,other,13.79
25000,25000,24475.0,36,14.46,860.04,D,D2,10,MORTGAGE,80000.0,Verified,Jan-11,Fully Paid,home_improvement,3.84
1600,1600,1600.0,36,14.46,55.05,D,D2,5,RENT,38000.0,Source Verified,Jan-11,Charged Off,debt_consolidation,4.58
5000,5000,5000.0,36,9.99,161.32,B,B4,1,RENT,37200.0,Source Verified,Jan-11,Fully Paid,wedding,15.35
12800,12800,12800.0,60,14.83,303.38,D,D3,1,RENT,75000.0,Source Verified,Jan-11,Fully Paid,moving,12.43
10000,10000,10000.0,60,20.03,265.11,G,G2,8,MORTGAGE,68000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,14.21
5000,5000,5000.0,60,12.23,111.81,C,C1,10,RENT,78480.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,13.39
20000,20000,19950.0,36,6.54,613.35,A,A4,1,MORTGAGE,62000.0,Verified,Jan-11,Fully Paid,debt_consolidation,8.48
25000,25000,24820.17475,60,17.8,632.12,F,F1,3,MORTGAGE,100000.0,Verified,Jan-11,Fully Paid,debt_consolidation,8.64
20000,20000,19816.09378,60,16.69,493.73,E,E3,2,RENT,59850.0,Verified,Jan-11,Fully Paid,debt_consolidation,14.72
20000,20000,19475.0,36,9.25,638.33,B,B2,3,RENT,125000.0,Verified,Jan-11,Fully Paid,other,0.32
8000,8000,8000.0,36,5.79,242.62,A,A2,4,MORTGAGE,95000.0,Not Verified,Jan-11,Fully Paid,car,7.28
6500,6500,6475.0,36,6.17,198.25,A,A3,4,RENT,33000.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,19.53
8000,8000,7975.0,36,9.62,256.72,B,B3,3,RENT,40000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,24.57
4200,4200,4175.0,60,10.36,89.99,B,B5,6,OWN,44500.0,Not Verified,Jan-11,Charged Off,home_improvement,20.68
4800,4800,4800.0,36,6.17,146.4,A,A3,8,MORTGAGE,49200.0,Not Verified,Jan-11,Fully Paid,other,17.2
8000,8000,7983.903442,36,6.17,244.0,A,A3,1,RENT,38000.0,Not Verified,Jan-11,Fully Paid,credit_card,24.35
10000,10000,10000.0,36,9.99,322.63,B,B4,5,MORTGAGE,80000.0,Not Verified,Jan-11,Fully Paid,wedding,13.51
8400,8400,8400.0,36,12.61,281.46,C,C2,10,RENT,71000.0,Not Verified,Jan-11,Fully Paid,wedding,13.55
6125,6125,6100.0,36,6.17,186.81,A,A3,10,MORTGAGE,60000.0,Not Verified,Jan-11,Fully Paid,credit_card,12.92
1600,1600,1600.0,60,15.2,38.24,D,D4,6,RENT,70000.0,Not Verified,Jan-11,Fully Paid,other,1.59
6000,6000,5959.022682,36,6.54,184.01,A,A4,8,OWN,68400.0,Not Verified,Jan-11,Fully Paid,credit_card,17.49
8000,8000,8000.0,36,13.72,272.34,C,C5,1,MORTGAGE,96000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,18.19
20000,20000,20000.0,36,6.54,613.35,A,A4,1,RENT,90000.0,Verified,Jan-11,Fully Paid,credit_card,6.11
18500,18500,18475.0,36,17.8,666.97,F,F1,1,MORTGAGE,140000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,4.59
12000,12000,11500.0,36,10.36,389.24,B,B5,3,RENT,52500.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,20.53
9250,9250,9250.0,36,12.23,308.25,C,C1,1,OWN,37000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,10.09
24000,24000,24000.0,36,6.54,736.02,A,A4,3,MORTGAGE,115000.0,Verified,Jan-11,Fully Paid,debt_consolidation,5.62
4000,4000,4000.0,60,15.95,97.17,E,E1,10,RENT,31000.0,Verified,Jan-11,Charged Off,debt_consolidation,20.55
23000,23000,22475.0,36,9.62,738.05,B,B3,9,RENT,68000.0,Verified,Jan-11,Fully Paid,debt_consolidation,7.29
1800,1800,1800.0,36,12.61,60.32,C,C2,2,RENT,45000.0,Source Verified,Jan-11,Fully Paid,major_purchase,13.28
7500,7500,7500.0,60,14.83,177.76,D,D3,3,MORTGAGE,41976.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,10.52
4500,4500,4500.0,36,6.17,137.25,A,A3,5,RENT,36000.0,Verified,Jan-11,Fully Paid,major_purchase,6.7
16000,16000,15975.0,60,15.95,388.67,E,E1,5,MORTGAGE,48000.0,Source Verified,Jan-11,Fully Paid,home_improvement,7.13
20000,20000,20000.0,36,6.54,613.35,A,A4,10,MORTGAGE,63844.0,Verified,Jan-11,Fully Paid,debt_consolidation,7.35
8000,8000,8000.0,60,16.32,195.91,E,E2,2,OWN,50500.0,Verified,Jan-11,Fully Paid,credit_card,17.23
9000,9000,8975.0,36,6.17,274.5,A,A3,1,RENT,43200.0,Not Verified,Jan-11,Fully Paid,credit_card,5.97
8000,8000,7500.0,36,9.25,255.33,B,B2,3,MORTGAGE,99000.0,Verified,Jan-11,Fully Paid,debt_consolidation,11.14
20000,20000,19975.0,60,16.69,493.73,E,E3,10,MORTGAGE,120000.0,Verified,Jan-11,Fully Paid,debt_consolidation,20.16
12000,12000,11950.0,60,9.62,252.73,B,B3,3,RENT,67000.0,Verified,Jan-11,Fully Paid,debt_consolidation,14.26
15250,15250,15250.0,60,15.2,364.4,D,D4,10,MORTGAGE,98279.0,Verified,Jan-11,Charged Off,debt_consolidation,23.41
18000,18000,18000.0,36,12.98,606.32,C,C3,2,RENT,52000.0,Verified,Jan-11,Fully Paid,debt_consolidation,20.38
13750,13750,13725.0,36,5.79,417.0,A,A2,3,MORTGAGE,108000.0,Verified,Jan-11,Fully Paid,debt_consolidation,19.72
14000,14000,14000.0,36,12.61,469.09,C,C2,3,RENT,69000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,19.48
8050,8050,7550.0,36,12.98,271.16,C,C3,2,RENT,40000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,10.71
7000,7000,7000.0,36,12.61,234.55,C,C2,2,MORTGAGE,68000.0,Verified,Jan-11,Fully Paid,debt_consolidation,10.43
8500,8500,8500.0,60,15.2,203.11,D,D4,10,RENT,40000.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,18.57
23075,23075,23050.0,60,17.8,583.45,F,F1,5,MORTGAGE,98000.0,Verified,Jan-11,Fully Paid,debt_consolidation,6.55
6000,6000,6000.0,36,6.17,183.0,A,A3,10,MORTGAGE,80004.0,Not Verified,Jan-11,Fully Paid,other,11.19
4000,4000,4000.0,36,9.25,127.67,B,B2,1,RENT,49000.0,Not Verified,Jan-11,Fully Paid,car,14.35
15000,15000,15000.0,60,10.36,321.37,B,B5,10,MORTGAGE,70000.0,Verified,Jan-11,Fully Paid,credit_card,11.79
5000,5000,5000.0,36,6.54,153.34,A,A4,5,RENT,40800.0,Source Verified,Jan-11,Charged Off,debt_consolidation,7.15
15000,15000,15000.0,60,16.32,367.33,E,E2,4,MORTGAGE,100000.0,Source Verified,Jan-11,Charged Off,home_improvement,9.25
14500,14500,14500.0,36,15.57,506.71,D,D5,6,RENT,48000.0,Source Verified,Jan-11,Charged Off,debt_consolidation,21.88
9000,9000,9000.0,60,15.57,216.82,D,D5,3,RENT,34000.0,Source Verified,Jan-11,Charged Off,debt_consolidation,10.66
25000,25000,24950.0,36,12.23,833.11,C,C1,3,MORTGAGE,105000.0,Verified,Jan-11,Fully Paid,debt_consolidation,17.79
15250,15250,15225.0,60,20.03,404.29,G,G2,1,RENT,55000.0,Source Verified,Jan-11,Charged Off,debt_consolidation,22.6
10750,10750,10750.0,36,12.23,358.24,C,C1,3,MORTGAGE,78750.0,Verified,Jan-11,Fully Paid,debt_consolidation,13.33
15000,15000,14975.0,60,12.23,335.42,C,C1,8,MORTGAGE,95000.0,Verified,Jan-11,Charged Off,major_purchase,3.45
15000,15000,15000.0,36,12.98,505.27,C,C3,1,MORTGAGE,75000.0,Verified,Jan-11,Fully Paid,debt_consolidation,15.06
6000,6000,5500.0,36,9.25,191.5,B,B2,1,RENT,26780.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,14.74
12000,12000,11975.0,36,5.42,361.92,A,A1,10,MORTGAGE,66912.0,Not Verified,Jan-11,Fully Paid,debt_consolidation,4.41
5600,5600,5600.0,60,13.35,128.43,C,C4,6,RENT,60000.0,Verified,Jan-11,Charged Off,wedding,18.8
18000,18000,17975.0,36,13.72,612.76,C,C5,5,RENT,144500.0,Verified,Jan-11,Fully Paid,debt_consolidation,4.11
4000,4000,4000.0,60,15.57,96.37,D,D5,9,RENT,53304.0,Verified,Jan-11,Fully Paid,other,24.7
25000,25000,24950.0,60,12.61,563.85,C,C2,1,MORTGAGE,150000.0,Verified,Jan-11,Fully Paid,medical,3.1
15250,15250,15225.0,60,12.23,341.01,C,C1,1,RENT,36000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,21.27
16000,16000,15500.0,36,14.83,553.32,D,D3,2,RENT,60000.0,Verified,Jan-11,Fully Paid,house,7.48
15000,15000,14975.0,36,6.17,457.49,A,A3,8,MORTGAGE,94000.0,Verified,Jan-11,Fully Paid,debt_consolidation,3.17
1000,1000,1000.0,36,10.36,32.44,B,B5,2,OWN,19200.0,Source Verified,Jan-11,Fully Paid,other,4.94
7000,7000,6500.0,36,12.23,233.27,C,C1,10,MORTGAGE,160000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,22.15
20000,20000,19500.0,36,9.62,641.79,B,B3,1,OWN,63400.0,Source Verified,Jan-11,Fully Paid,wedding,18.19
20000,20000,19475.0,36,8.88,634.88,B,B1,10,OWN,234000.0,Verified,Jan-11,Fully Paid,debt_consolidation,11.91
12000,12000,11975.0,36,5.42,361.92,A,A1,6,MORTGAGE,75000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,7.65
22000,22000,22000.0,36,6.91,678.4,A,A5,5,RENT,190000.0,Verified,Jan-11,Fully Paid,debt_consolidation,8.92
2000,2000,2000.0,36,13.35,67.73,C,C4,4,RENT,57450.0,Verified,Jan-11,Fully Paid,car,16.38
18000,18000,17983.9035,36,6.17,548.99,A,A3,1,OWN,46000.0,Source Verified,Jan-11,Fully Paid,debt_consolidation,9.7
9000,9000,8950.0,60,9.99,191.18,B,B4,9,MORTGAGE,38000.0,Not Verified,Jan-11,Fully Paid,car,17.81
1000,1000,1000.0,36,15.57,34.95,D,D5,1,RENT,39600.0,Not Verified,Jan-11,Fully Paid,moving,12.12
